dbo,gruposiclasificacion,PK_gruposiclasificacion,CLUSTERED,1,1,idgruposiclasificacion,1,0
dbo,gruposmodificadores,PK_gruposmodificadores,CLUSTERED,1,1,idgruposmodificadores,1,0
dbo,gruposmodificadoresproductos,PK_gruposmodificadoresproductos_id,CLUSTERED,1,1,id,1,0
dbo,gruposmodificadoresproductos,unique_gruposproductosmodificadores_workspaceid,NONCLUSTERED,1,0,WorkspaceId,1,0
dbo,HistorialActualizaciones,PK__Historia__3214EC27DCC6F856,CLUSTERED,1,1,ID,1,0
dbo,idiomas,PK_idiomas,CLUSTERED,1,1,ididioma,1,0
dbo,ImagenesKiosco,PK__Imagenes__B42D8F2A5CBA59F1,CLUSTERED,1,1,IdImagen,1,0
dbo,insumos,PK_insumos,CLUSTERED,1,1,idinsumo,1,0
dbo,insumospresentaciones,PK_insumospresentaciones,CLUSTERED,1,1,idinsumospresentaciones,1,0
dbo,invfisico,PK_invfisico,CLUSTERED,1,1,folio,1,0
dbo,InvokeApiAfterInsertLog,PK__InvokeAp__3214EC277DF12606,CLUSTERED,1,1,ID,1,0
dbo,listadeprecios,PK_listadeprecios,CLUSTERED,1,1,idlistaprecio,1,0
dbo,mapa_mesas,PK_mapa_mesasit,CLUSTERED,1,1,idmapasistema,1,0
dbo,menu,PK_menu,CLUSTERED,1,1,idmenu,1,0
dbo,menucomedor,PK_menucomedor,CLUSTERED,1,1,idmenucomedor,1,0
dbo,mesas,PK_mesassit,CLUSTERED,1,1,idmesasistema,1,0
dbo,mesasasignadas,PK_mesasasignadas,CLUSTERED,1,1,idmesaasignada,1,0
dbo,mesasbillar,PK_mesasbillar,CLUSTERED,1,1,idmesa,1,0
dbo,meseros,PK_meseros_1,CLUSTERED,1,1,idmeserointerno,1,0
dbo,ModifiersPriceLists,PK_ModifiersPriceLists,CLUSTERED,1,1,ModifierPriceListId,1,0
dbo,monedas,PK_monedas,CLUSTERED,1,1,clavemoneda,1,0
dbo,monitoresproduccion,PK_monitoresproduccion,CLUSTERED,1,1,idmonitor,1,0
dbo,movtosbillar_pausas,PK_movtosbillar_pausas,CLUSTERED,1,1,id,1,0
dbo,movtoscaja,PK_movtoscaja,CLUSTERED,1,1,folio,1,0
dbo,mp_cuentadetalle,PK_mp_cuentadetalle,CLUSTERED,1,1,id,1,0
dbo,mp_propiedades,PK_mp_properties,CLUSTERED,1,1,idpropiedad,1,0
dbo,mp_tempcuentadetalle,PK_mp_tempcuentadetalle,CLUSTERED,1,1,id,1,0
dbo,notificaciones,PK__notifica__8270F9A502FE2CBD,CLUSTERED,1,1,id_notificacion,1,0
dbo,nsplatformcontrol,PK__nsplatfo__3214EC07E7D8E6AB,CLUSTERED,1,1,Id,1,0
dbo,nsplatforminventory,PK__nsplatfo__C84765D1130C9690,CLUSTERED,1,1,WorkspaceId,1,0
dbo,nsplatformtaxes,PK__nsplatfo__C84765D1D7DB575E,CLUSTERED,1,1,WorkspaceId,1,0
dbo,nsplatformtaxschemas,PK__nsplatfo__C84765D1F7761583,CLUSTERED,1,1,WorkspaceId,1,0
dbo,nsplatformtaxschemasdetails,PK__nsplatfo__3214EC07A33AE555,CLUSTERED,1,1,Id,1,0
dbo,objetos_mapa,PK_objetos_mapa,CLUSTERED,1,1,idobjetomapa,1,0
dbo,ordenescompra,PK_ordenescompra,CLUSTERED,1,1,idordencompra,1,0
dbo,pacs,PK_pacs,CLUSTERED,1,1,id,1,0
dbo,paises,PK_paises,CLUSTERED,1,1,idpais,1,0
dbo,patines,PK_patines,CLUSTERED,1,1,idpatin,1,0
dbo,PaymentMethodSRAPP,PK_PaymentMethodSRAPP,CLUSTERED,1,1,id,1,0
dbo,pedidos,PK_pedidos,CLUSTERED,1,1,idpedido,1,0
dbo,perfilesformasdepago,PK_perfilesformasdepago,CLUSTERED,1,1,idusuariosperfiles,1,0
dbo,perfilesformasdepago,PK_perfilesformasdepago,CLUSTERED,1,1,idformadepago,2,0
dbo,polizasgeneradas,PK_polizasgeneradas_1,CLUSTERED,1,1,idpoliza,1,0
dbo,pos_settings,PK_pos_settings,CLUSTERED,1,1,idestacion,1,0
dbo,PriceLists,PK_PriceLists,CLUSTERED,1,1,PriceListId,1,0
dbo,productos,PK_productos,CLUSTERED,1,1,idproducto,1,0
dbo,productos_puntos,PK_productos_puntos,CLUSTERED,1,1,id,1,0
dbo,ProductosAgruparConfig,PK_ProductosAgruparConfig,CLUSTERED,1,1,ProductosAgruparConfigID,1,0
dbo,ProductosEquivalenciasConfig,PK_ProductosEquivalenciasConfig,CLUSTERED,1,1,ProductosEquivalenciasConfigID,1,0
dbo,ProductPriceLists,PK__ProductP__7892B305D91C5B22,CLUSTERED,1,1,ProductPriceListId,1,0
dbo,promociones,PK_promociones,CLUSTERED,1,1,idpromocion,1,0
dbo,proveedores,PK_proveedores,CLUSTERED,1,1,idproveedor,1,0
dbo,regionempresa,PK_regionempresa,CLUSTERED,1,1,idregionempresa,1,0
dbo,regiones,PK_regionesimpuestos,CLUSTERED,1,1,idregion,1,0
dbo,registro_enlacesrm,PK__registro__A080D9F31B3CD5E4,CLUSTERED,1,1,idestacion,1,0
dbo,reservaciones,PK_reservaciones,CLUSTERED,1,1,idreservacion,1,0
dbo,SalesAreaPriceList,PK__SalesAre__2BD9225E8197B65D,CLUSTERED,1,1,SalesAreaPriceListId,1,0
dbo,servicecodes,PK_servicecodes,CLUSTERED,1,1,servicecode,1,0
dbo,sincronizacion,PK_sincronizacion,CLUSTERED,1,1,idsincronizacion,1,0
dbo,sincronizacion_bitacora,PK_sincronizacion_bitacora,CLUSTERED,1,1,idsincronizacion,1,0
dbo,subgrupos,PK_subgrupos,CLUSTERED,1,1,idsubgrupo,1,0
dbo,subtipogastos,PK_subtipogastos,CLUSTERED,1,1,idsubtipogastos,1,0
dbo,sucursalescallcenter,PK_sucursalescallcenter,CLUSTERED,1,1,idsucursal,1,0
dbo,SyncLog,PK_dbo.Log,CLUSTERED,1,1,Id,1,0
dbo,tempbitacoraeasygoband,PK_tempbitacoraeasygoband,CLUSTERED,1,1,idbitacora,1,0
dbo,tempcancela,PK_tempcancela,CLUSTERED,1,1,cancelaid,1,0
dbo,tempcheques,PK_tempcheques,CLUSTERED,1,1,folio,1,0
dbo,tempexplosioninsumosdetalle,PK_tempexplosioninsumosdetalle,CLUSTERED,1,1,id,1,0
dbo,tempexplosionproductos,PK_tempexplosionproductos,CLUSTERED,1,1,id,1,0
dbo,tempexplosionproductosdetalle,PK_tempexplosionproductosdetalle,CLUSTERED,1,1,id_epd,1,0
dbo,tempnotificaciones,PK__tempnoti__8270F9A5128E5C06,CLUSTERED,1,1,id_notificacion,1,0
dbo,tipoclientes,PK_tipoclientes_id,CLUSTERED,1,1,idtipocliente,1,0
dbo,tipoclientesPriceList,PK_tipoclientesPriceList,CLUSTERED,1,1,tipoclientesPriceList,1,0
dbo,tipocomisionistas,PK_tipocomisionistas,CLUSTERED,1,1,idtipocomisionista,1,0
dbo,tipodescuento,PK_tipodescuento,CLUSTERED,1,1,idtipodescuento,1,0
dbo,tipoempresa,PK_tipoempresa,CLUSTERED,1,1,idtipoempresa,1,0
dbo,tipogastos,PK_tipogastos,CLUSTERED,1,1,Idtipogasto,1,0
